product_name,product_code,image_url,product_link,available_sizes
3 piece Regular Fit Boxer,B7949AXBK81,,https://www.defacto.com/en-eg/regular-fit-3lu-boxer-3082165,['S']
Relax Fit Printed Viscose Short Sleeve Shirt,C1681AXER105,,https://www.defacto.com/en-eg/relax-fit-kisa-kollu-gomlek-3137752,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Overshirt,D7243AXBK81,https://dfcdn.defacto.com.tr/3/D7243AX_25SP_BK81_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-dugmeli-yaka-gomlek-3240222,"['S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Crew Neck Short Sleeve Basic T-Shirt,B3491AXGR367,https://dfcdn.defacto.com.tr/3/B3491AX_24SP_GR367_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3092831,"['S', 'M', 'L', 'XL']"
Modern Fit Blazer,B0122AXGR377,https://dfcdn.defacto.com.tr/3/B0122AX_23AU_GR377_01_02.jpg,https://www.defacto.com/en-eg/modern-fit-blazer-2902478,"['48', '50', '54', '56', '58']"
Modern Fit Crinkle Seersucker Patterned Shirt,D5187AXBK81,https://dfcdn.defacto.com.tr/3/D5187AX_24AU_BK81_01_02.jpg,https://www.defacto.com/en-eg/modern-fit-polo-yaka-uzun-kollu-gomlek-3173725,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Oversize Fit Crew Neck Heavy Fabric Basic T-Shirt,X3926AZGR504,https://dfcdn.defacto.com.tr/3/X3926AZ_25SP_GR504_01_01.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-3159396,"['XS', 'S', 'M', 'L', 'XL']"
Relax Fit Straight Leg Jeans,D9379AXNM28,,https://www.defacto.com/en-eg/relax-fit-pantolon-3241730,"['30', '32', '34', '36', '38']"
Regular Fit Stand Collar Half Zipper Heavy Fabric T-Shirt,B6502AXWT32,https://dfcdn.defacto.com.tr/3/B6502AX_24SP_WT32_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-dik-yaka-tisort-3056385,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Boxy Fit Crew Neck Printed Sweatshirt,C2207AXGN146,https://dfcdn.defacto.com.tr/3/C2207AX_24SP_GN146_01_03.jpg,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-sweatshirt-3063620,"['XS', 'S', 'M']"
Slim Fit Chino Pants,C2401AXIN87,https://dfcdn.defacto.com.tr/3/C2401AX_24SP_IN87_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-chino-kanvas-pantolon-3069965,"['28 Size - 30 Length', '30 Size - 30 Length', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 30 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length', '36 Size - 34 Length', '40 Size - 32 Length']"
New Regular Fit Short Sleeve Basic Polo T-Shirt,B4508AXGN850,https://dfcdn.defacto.com.tr/3/B4508AX_24SP_GN850_01_02.jpg,https://www.defacto.com/en-eg/polo-tisort-3105990,"['M', 'L']"
Comfort Regular Fit Relaxed Fit Crew Neck Printed T-Shirt,B5909AXER105,https://dfcdn.defacto.com.tr/3/B5909AX_24SP_ER105_01_03.jpg,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-baskili-tisort-3064728,"['S', 'M', 'L', 'XL', 'XXL']"
Standard Fit Crew Neck Knitted Pullover,B2356AXRD292,,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-3183754,"['S', 'M', 'L', 'XL', '3XL']"
Regular Fit Crew Neck Short Sleeve Basic T-Shirt,B3491AXIN233,https://dfcdn.defacto.com.tr/3/B3491AX_24SP_IN233_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3060314,"['S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Patterned Cotton Short Sleeve Shirt,C2761AXBG700,,https://www.defacto.com/en-eg/relax-fit-kisa-kollu-gomlek-3112191,"['XS', 'S', 'M', 'L', 'XL']"
New Regular Fit Crew Neck Basic T-Shirt,V7699AZIN195,https://dfcdn.defacto.com.tr/3/V7699AZ_25SP_IN195_01_02.jpg,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3241703,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Regular Fit Straight Leg Basic Sweatpants,D7836AXKH510,https://dfcdn.defacto.com.tr/3/D7836AX_25SP_KH510_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-esofman-alti-3238259,"['S', 'M', 'XL']"
Slim Fit Short Sleeve Basic Knit Polo T-Shirt,Y5369AZGR130,,https://www.defacto.com/en-eg/slim-fit-polo-yaka-polo-tisort-3094062,"['S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Waffle Shorts,Z4142AZGN1063,https://dfcdn.defacto.com.tr/3/Z4142AZ_24SM_GN1063_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-waffle-sort-3111425,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Oversize Fit Resort Collar Patterned Cotton Shirt,C1432AXGN539,,https://www.defacto.com/en-eg/oversize-fit-kisa-kollu-gomlek-3095533,"['XS', 'S', 'M', 'L', 'XL']"
Slim Fit Shorts,Z4142AZNV241,https://dfcdn.defacto.com.tr/3/Z4142AZ_24SM_NV241_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-waffle-sort-3111429,"['XS', 'S', 'M', 'L']"
Slim Fit Crew Neck Printed T-Shirt,A6967AXNV146,,https://www.defacto.com/en-eg/defacto-fit-slim-fit-bisiklet-yaka-tisort-2897806,"['M', 'L', 'XL', 'XXL']"
Slim Fit Rib Hem Zipper Pocket Sweatpants,A4387AXBG766,https://dfcdn.defacto.com.tr/3/A4387AX_24AU_BG766_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-esofman-alti-3154711,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Crepe Polo Shirt,C4149AXPR328,https://dfcdn.defacto.com.tr/3/C4149AX_24SM_PR328_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-polo-tisort-3146133,"['S', 'M', 'XL', '3XL']"
Slim Fit Crew Neck Printed T-Shirt,C2078AXGN1081,https://dfcdn.defacto.com.tr/3/C2078AX_24AU_GN1081_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-bisiklet-yaka-baskili-tisort-3158569,"['S', 'M', 'L', 'XL']"
Pedro Slim Fit Normal Waist Skinny Leg Jeans,C5682AXNM41,,https://www.defacto.com/en-eg/pedro-slim-fit-dar-paca-jean-pantolon-3171882,"['28 Size - 30 Length', '29 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', 'Size 31 - Length 30', '31 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '38 Size - 32 Length', '38 Size - 34 Length', '40 Size - 32 Length']"
Relax Fit Resort Neck linen Short Sleeve Shirt,B6687AXBK27,https://dfcdn.defacto.com.tr/3/B6687AX_24SP_BK27_01_03.jpg,https://www.defacto.com/en-eg/relax-fit-polo-yaka-keten-kisa-kollu-gomlek-3060279,"['S', 'M', 'L', 'XL']"
Slim Fit Thin Sweatshirt Fabric Super Skinny Hem Shorts,B8673AXGR437,https://dfcdn.defacto.com.tr/3/B8673AX_24SM_GR437_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-dar-paca-sweatshirt-kumasi-sort-3081855,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Resort Collar Cotton Short Sleeve Shirt,B7398AXBG786,,https://www.defacto.com/en-eg/relax-fit-kisa-kollu-gomlek-3095535,"['XS', 'S', 'M', 'L', 'XL']"
Modern Fit Standing Collar Short Sleeve Polo T-Shirt,Z4262AZWT32,https://dfcdn.defacto.com.tr/3/Z4262AZ_24SM_WT32_01_02.jpg,https://www.defacto.com/en-eg/modern-fit-dik-yaka-polo-tisort-3074257,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Black Loose Fit Crew Neck Back Printed Cotton T-Shirt,B8949AXBK81,,https://www.defacto.com/en-eg/loose-fit-bisiklet-yaka-baskili-tisort-3158527,"['XS', 'S', 'M', 'L', 'XL']"
DeFactoFit NBA Golden State Warriors Standard Fit Sports Shorts,D8621AXGN1000,,https://www.defacto.com/en-eg/defactofit-nba-golden-state-warriors-standart-fit-sporcu-sort-3296152,"['S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Poplin Short Sleeve Shirt,N9073AZIN208,https://dfcdn.defacto.com.tr/3/N9073AZ_24SM_IN208_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-poplin-kisa-kollu-gomlek-3125834,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
DeFactoFit NBA Milwaukee Bucks Sports Thick Jogger Sweatpants,D6701AXGR421,,https://www.defacto.com/en-eg/defactofit-nba-milwaukee-bucks-standart-fit-sporcu-jogger-3242202,"['S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Regular Hem Zipper Pocket Gabardine Chino Pants,B2088AXGR94,https://dfcdn.defacto.com.tr/3/B2088AX_24SP_GR94_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-fermuar-cepli-gabardin-chino-kanvas-pantolon-3059442,"['33 Size - 30 Length', '34 Size - 30 Length']"
New Regular Fit Basic Long Sleeve Pique Polo Shirt,D7530AXKH438,https://dfcdn.defacto.com.tr/3/D7530AX_25SP_KH438_01_01.jpg,https://www.defacto.com/en-eg/new-regular-fit-polo-yaka-tisort-3241465,"['S', 'M', 'L', 'XL']"
DeFactoFit NBA Chicago Bulls Licensed Standard Fit Shorts,A3911AXRD296,,https://www.defacto.com/en-eg/defacto-fit-regular-fit-sort-2803229,"['S', 'M', 'L']"
DeFactoFit NBA Milwaukee Bucks Thick Sports Jogger Sweatpants,D6702AXBK82,,https://www.defacto.com/en-eg/defactofit-nba-boston-celtics-standart-fit-sporcu-jogger-3242828,"['S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Elastic Waisted Shorts,B1382AXKH478,https://dfcdn.defacto.com.tr/3/B1382AX_24SM_KH478_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3124731,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
DeFactoFit Standard Fit Short Sleeve Polo T-Shirt,C9267AXBK81,,https://www.defacto.com/en-eg/defactofit-regular-fit-polo-tisort-3155124,"['S', 'M', 'L', 'XL']"
Batman Boxy Fit Crew Neck Printed T-Shirt,D9845AXGN463,,https://www.defacto.com/en-eg/batman-boxy-fit-bisiklet-yaka-tisort-3243161,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Polo Collar Twill Modal Blend Basic Shirt,D3376AXKH466,https://dfcdn.defacto.com.tr/3/D3376AX_24AU_KH466_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-polo-yaka-uzun-kollu-gomlek-3152671,"['S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Crew Neck Knitted Basic Pullover,B9723AXBK81,https://dfcdn.defacto.com.tr/3/B9723AX_24SP_BK81_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-bisiklet-yaka-triko-kazak-3074293,"['M', 'L']"
Regular Fit Crew Neck Short Sleeve Basic T-Shirt,B7755AXER105,https://dfcdn.defacto.com.tr/3/B7755AX_24SM_ER105_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3080068,"['S', 'M', 'L']"
Regular Fit Cotton Long Sleeve Shirt,B2654AXBG170,https://dfcdn.defacto.com.tr/3/B2654AX_25SP_BG170_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-pamuklu-uzun-kollu-gomlek-3244684,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Shorts,C6975AXGN497,https://dfcdn.defacto.com.tr/3/C6975AX_24SM_GN497_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bermuda-3108442,"['30', '32', '34', '36', '38', '40']"
Regular Fit Bermuda,Z6294AZAR204,,https://www.defacto.com/en-eg/regular-fit-bermuda-2827561,"['30', '32', '34', '36', '38']"
DeFactoFit Standard Fit Sports Shorts,B1170AXBK81,https://dfcdn.defacto.com.tr/3/B1170AX_24SP_BK81_01_03.jpg,https://www.defacto.com/en-eg/defactofit-standart-fit-sporcu-premium-sort-3096445,"['S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Regular Hem Shorts,B8795AXBG307,https://dfcdn.defacto.com.tr/3/B8795AX_24SM_BG307_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3081010,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Long Sleeve Shirt,B2907AXBG732,https://dfcdn.defacto.com.tr/3/B2907AX_24SP_BG732_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-tensel-uzun-kollu-gomlek-3044557,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Modern Fit Crinkle Fabric Seersucker Patterned Shirt,D5187AXWT79,https://dfcdn.defacto.com.tr/3/D5187AX_24AU_WT79_01_02.jpg,https://www.defacto.com/en-eg/modern-fit-polo-yaka-krinkil-uzun-kollu-gomlek-3173714,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Oversize Fit Crew Neck Basic T-Shirt,X3926AZAR104,https://dfcdn.defacto.com.tr/3/X3926AZ_25SP_AR104_01_01.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-3239661,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Hooded Zippered Snap Closure Puffer Jacket,E7286AXER22,https://dfcdn.defacto.com.tr/3/E7286AX_24WN_ER22_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-kapusonlu-mont-3305465,"['XS', 'S', 'M', 'L', 'XL']"
DeFactoFit NBA Brooklyn Nets Oversize Fit Hooded Thick Sports Sweatshirt,D8513AXER105,,https://www.defacto.com/en-eg/defactofit-nba-brooklyn-nets-oversize-fit-kapusonlu-sporcu-sweatshirt-3238057,"['S', 'M', 'L', 'XL']"
Regular Fit 3 Piece Boxers,C1534AXIN101,,https://www.defacto.com/en-eg/regular-fit-3lu-boxer-3130018,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Slim Fit Polo Collar Honeycomb Textured Long Sleeve Shirt,B6476AXBG359,https://dfcdn.defacto.com.tr/3/B6476AX_24SP_BG359_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-petek-dokulu-uzun-kollu-gomlek-3044561,"['S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Polo Collar Shirt,B3676AXBK81,https://dfcdn.defacto.com.tr/3/B3676AX_24SP_BK81_01_03.jpg,https://www.defacto.com/en-eg/relax-fit-polo-yaka-gomlek-3076674,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Resort Collar Short Sleeve Shirt,D8326AXBE299,https://dfcdn.defacto.com.tr/3/D8326AX_24HS_BE299_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-kisa-kollu-gomlek-3171574,"['S', 'M', 'L', 'XL']"
Slim Fit Stand Collar Elastic and Zippered Waterproof Jacket,D7532AXNV147,,https://www.defacto.com/en-eg/slim-fit-dik-yaka-mont-3242542,"['S', 'M']"
Super Skinny Hem Chino Pants,C9441AXKH444,https://dfcdn.defacto.com.tr/3/C9441AX_24AU_KH444_01_02.jpg,https://www.defacto.com/en-eg/chino-kanvas-pantolon-3127911,"['29 Size - 30 Length', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 30 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 30 Length', '36 Size - 32 Length', '36 Size - 34 Length']"
Relax Fit Polo Collar Gabardine Long Sleeve Shirt,C1477AXBG74,https://dfcdn.defacto.com.tr/3/C1477AX_24SP_BG74_01_03.jpg,https://www.defacto.com/en-eg/relax-fit-gabardin-uzun-kollu-gomlek-3074231,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
DeFactoFit Slim Fit Short Sleeve Sports T-Shirt,X6142AZKH457,https://dfcdn.defacto.com.tr/3/X6142AZ_25SP_KH457_01_01.jpg,https://www.defacto.com/en-eg/defactofit-slim-fit-bisiklet-yaka-baskili-sporcu-tisort-3239822,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Resort Collar Printed Viscose Shirt,C2766AXGN1221,,https://www.defacto.com/en-eg/relax-fit-kisa-kollu-gomlek-3112193,"['XS', 'S', 'M', 'L']"
Relaxed Slouchy Fit Straight Leg Jeans,E2900AXNM40,,https://www.defacto.com/en-eg/relaxed-slouchy-fit-pantolon-3243474,"['28', '30', '32', '34', '36']"
Slim Fit Slim Cut Crew Neck Printed Short Sleeve T-Shirt,C3952AXBK81,https://dfcdn.defacto.com.tr/3/C3952AX_24SM_BK81_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-bisiklet-yaka-tisort-3098621,"['S', 'M', 'L']"
DeFactoFit NBA Chicago Bulls Standard Fit Hooded Thick Sweatshirt,B3885AXER105,,https://www.defacto.com/en-eg/defactofit-nba-chicago-bulls-standart-fit-kapusonlu-kalin-sweatshirt-kumasi-sweatshirt-3065706,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Apache Neck Viscose Short Sleeve Shirt,C4735AXWT34,,https://www.defacto.com/en-eg/regular-fit-kisa-kollu-gomlek-3097652,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Polo Collar Linen Short Sleeve Shirt,B6687AXBG74,https://dfcdn.defacto.com.tr/3/B6687AX_24SP_BG74_01_05.jpg,https://www.defacto.com/en-eg/relax-fit-polo-yaka-keten-kisa-kollu-gomlek-3060278,"['S', 'M', 'L', 'XL']"
DeFactoFit Regular Fit Printed Short Swim Shorts,B5991AXGN639,,https://www.defacto.com/en-eg/defactofit-regular-fit-deniz-sortu-3095581,"['S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Polo Neck Jersey Long Sleeve Shirt,B6491AXWT34,https://dfcdn.defacto.com.tr/3/B6491AX_24SP_WT34_01_03.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-uzun-kollu-gomlek-3049988,"['S', 'M', 'L', 'XL']"
Boxy Fit Printed Crew Neck Sleeveless T-Shirt,C5048AXBK81,,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-atlet-3104302,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Crew Neck Short Sleeve Basic T-Shirt,T5014AZBK81,https://dfcdn.defacto.com.tr/3/T5014AZ_24SP_BK81_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3045656,"['S', 'L', 'XXL']"
Regular Fit Polo Collar Crinkle Long Sleeve Shirt,B6484AXBK27,https://dfcdn.defacto.com.tr/3/B6484AX_24SP_BK27_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-krinkil-uzun-kollu-gomlek-3065422,"['S', 'M', 'L', 'XL']"
Regular Fit Long Sleeve Shirt,B8951AXBK81,,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-3043838,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Relax Fit Jean Bermuda,D4390AXNM36,,https://www.defacto.com/en-eg/relax-fit-bermuda-3150065,"['28', '30', '32', '34', '36', '38']"
Slim Fit Crew Neck T-Shirt,C8570AXBK81,,https://www.defacto.com/en-eg/slim-fit-bisiklet-yaka-tisort-3109939,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Boxy Fit Crew Neck Printed T-Shirt,D6795AXER105,,https://www.defacto.com/en-eg/batman-boxy-fit-bisiklet-yaka-tisort-3241232,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Oversize Fit Regular Hem Shorts,B8797AXGR367,https://dfcdn.defacto.com.tr/3/B8797AX_24SM_GR367_01_01.jpg,https://www.defacto.com/en-eg/oversize-fit-sort-3080959,"['XS', 'S', 'M', 'L', 'XL']"
Relax Fit Jean Bermuda,Z4459AZNM63,,https://www.defacto.com/en-eg/relax-fit-bermuda-3150091,"['28', '30', '32', '34', '36', '38']"
New Regular Fit Short Sleeve Polo T-Shirt,C6004AXGR210,https://dfcdn.defacto.com.tr/3/C6004AX_24SM_GR210_01_01.jpg,https://www.defacto.com/en-eg/polo-tisort-3102956,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Relax Fit Polo Collar Cotton Shirt,D4540AXAR148,,https://www.defacto.com/en-eg/relax-fit-polo-yaka-kisa-kollu-gomlek-3153729,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Poplin Short Sleeve Shirt,N9073AZBG745,https://dfcdn.defacto.com.tr/3/N9073AZ_24SM_BG745_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-poplin-kisa-kollu-gomlek-3125841,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Regular Fit Elastic Band With Pockets Sweatpants,B0485AXKH262,https://dfcdn.defacto.com.tr/3/B0485AX_23AU_KH262_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-esofman-alti-2933165,"['XS', 'S', 'M', 'L', 'XL']"
Slim Fit Super Skinny Hem Shorts,B8674AXGR184,https://dfcdn.defacto.com.tr/3/B8674AX_24SM_GR184_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-dar-paca-sort-3097461,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Boxy Fit Crew Neck Printed T-Shirt,D4156AXBG700,,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-baskili-tisort-3196508,"['XS', 'S', 'M', 'L', 'XL']"
Regular Fit Regular Hem Shorts,B8794AXER105,,https://www.defacto.com/en-eg/regular-fit-sort-3098711,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Polo Neck Cotton Striped Shirt,Z7344AZWT34,https://dfcdn.defacto.com.tr/3/Z7344AZ_24SM_WT34_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kisa-kollu-gomlek-3111011,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Relax Fit Cotton Short Sleeve Polo Shirt,C4117AXNV253,https://dfcdn.defacto.com.tr/3/C4117AX_24SM_NV253_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-polo-yaka-penye-kisa-kollu-gomlek-3148322,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
DeFactoFit NBA Los Angeles Lakers Standard Fit Thick Fabric Jogger,B3906AXER105,,https://www.defacto.com/en-eg/defactofit-nba-los-angeles-lakers-standart-fit-kalin-sweatshirt-kumasi-jogger-3056463,"['XS', 'S', 'M', 'L', 'XL']"
Oversize Fit Crew Neck Printed Sweatshirt,B4764AXBG700,,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-sweatshirt-3058594,"['S', 'M', 'L', 'XL']"
DeFactoFit NBA Los Angeles Lakers Oversize Fit Scuba Fabric Sports Sweatshirt,D6709AXBK82,,https://www.defacto.com/en-eg/defactofit-nba-los-angeles-lakers-oversize-fit-kapusonlu-sporcu-sweatshirt-3238014,"['S', 'M', 'L', 'XL']"
DeFactoFit Shaquille O'Neal Oversize Fit T-Shirt,D1514AXER105,,https://www.defacto.com/en-eg/defactofit-shaquille-oneal-boxy-fit-bisiklet-yaka-sweatshirt-3173021,"['S', 'M', 'L']"
Modern Fit Lined Blazer Jacket,C5988AXBK81,https://dfcdn.defacto.com.tr/3/C5988AX_24SP_BK81_01_03.jpg,https://www.defacto.com/en-eg/modern-fit-blazer-3104661,"['48', '50', '52', '54', '56']"
DeFactoFit Standard Fit Stand-up Collar Sweatshirt,B4509AXBG143,,https://www.defacto.com/en-eg/defactofit-standart-fit-dik-yaka-sweatshirt-3064770,"['S', 'M', 'L', 'XL']"
Regular Fit Apache Neck Short Sleeve Shirt,D4756AXGR437,,https://www.defacto.com/en-eg/regular-fit-apas-yaka-kisa-kollu-gomlek-3155036,['M']
Boxy Fit Marvel Licensed Crew Neck Printed T-Shirt,D6780AXBK81,,https://www.defacto.com/en-eg/marvel-boxy-fit-bisiklet-yaka-tisort-3241845,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Slim Fit Short Sleeve Shirt,R1706AZBE177,https://dfcdn.defacto.com.tr/3/R1706AZ_24SM_BE177_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-kisa-kollu-gomlek-3100506,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
DeFactoFit Printed Short Swim Shorts,B5995AXBE104,https://dfcdn.defacto.com.tr/3/B5995AX_24HS_BE104_01_01.jpg,https://www.defacto.com/en-eg/defactofit-deniz-sortu-3107980,"['S', 'M', 'L', 'XL', 'XXL']"
Marvel Boxy Fit Crew Neck Back Printed T-Shirt,D6784AXAR58,,https://www.defacto.com/en-eg/marvel-boxy-fit-bisiklet-yaka-kisa-kollu-tisort-3239038,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Slim Fit V-Neck Basic Short Sleeve T-Shirt,M7668AZNV64,https://dfcdn.defacto.com.tr/3/M7668AZ_24SP_NV64_01_04.jpg,https://www.defacto.com/en-eg/slim-fit-tisort-3037882,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Super Skinny Fit Ripped Detail Jeans,D0825AXNM28,,https://www.defacto.com/en-eg/super-skinny-fit-jean-pantolon-3127474,"['28 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '33 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length', '36 Size - 34 Length']"
Regular Fit Regular Hem Shorts,B8796AXGN1211,https://dfcdn.defacto.com.tr/3/B8796AX_24SM_GN1211_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3095424,"['XS', 'S', 'M', 'L', 'XL']"
Pedro Slim Fit Normal Waist Narrow Leg Jeans,B3103AXNM18,,https://www.defacto.com/en-eg/pedro-slim-fit-jean-pantolon-2940315,"['28 Size - 30 Length', '29 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', '31 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length', '36 Size - 34 Length', '38 Size - 32 Length']"
Modern Fit Polo Collar Crinkle Shirt,B7384AXNV64,https://dfcdn.defacto.com.tr/3/B7384AX_24SP_NV64_01_02.jpg,https://www.defacto.com/en-eg/modern-fit-polo-yaka-krinkil-uzun-kollu-gomlek-3059870,"['XS', 'S', 'M', 'L', 'XL']"
3 piece Regular Fit Boxer,B8205AXBE107,,https://www.defacto.com/en-eg/regular-fit-3lu-boxer-3052332,"['S', 'M', 'L', 'XL', 'XXL', '3XL']"
Regular Fit Crew Neck Cotton Short Sleeve Shirt,D5063AXBE723,https://dfcdn.defacto.com.tr/3/D5063AX_24AU_BE723_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-dik-yaka-pamuklu-kisa-kollu-gomlek-3154160,"['XS', 'S', 'M']"
Regular Hem Twill Trousers,B6670AXBK27,https://dfcdn.defacto.com.tr/3/B6670AX_24SP_BK27_01_01.jpg,https://www.defacto.com/en-eg/tailored-regular-fit-twill-pantolon-3071020,"['28', '30', '32', '34', '36', '38']"
Regular Fit Crew Neck Pique T-Shirt,D4796AXBK81,https://dfcdn.defacto.com.tr/3/D4796AX_24AU_BK81_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-bisiklet-yaka-tisort-3153305,"['XS', 'S', 'M']"
